"user_id","date"
1797,2015-06-27 06:31:35
1285,2015-06-27 06:50:10
1614,2015-06-27 06:53:59
292,2015-06-27 06:59:25
1129,2015-06-27 07:16:22
36,2015-06-27 08:00:34
1728,2015-06-27 08:08:22
1216,2015-06-27 08:20:36
1247,2015-06-27 08:48:12
437,2015-06-27 09:54:57
1134,2015-06-27 10:38:41
1852,2015-06-27 10:47:25
475,2015-06-27 11:21:10
252,2015-06-27 11:38:49
1537,2015-06-27 11:42:28
392,2015-06-27 12:20:30
89,2015-06-27 12:37:05
1045,2015-06-27 12:45:55
1322,2015-06-27 13:27:43
581,2015-06-27 13:29:08
1929,2015-06-27 13:42:35
815,2015-06-27 14:07:03
805,2015-06-27 14:23:34
1041,2015-06-27 14:30:07
4,2015-06-27 15:31:53
1080,2015-06-27 15:40:17
592,2015-06-27 15:53:58
1473,2015-06-27 16:46:50
672,2015-06-27 18:39:34
427,2015-06-27 18:54:31
1522,2015-06-27 19:10:12
193,2015-06-27 19:14:15
1061,2015-06-27 19:17:58
758,2015-06-27 19:50:22
218,2015-06-27 20:00:38
62,2015-06-27 20:03:47
647,2015-06-27 20:19:18
87,2015-06-27 21:12:31
1534,2015-06-27 21:22:02
1301,2015-06-27 21:24:54
95,2015-06-27 21:31:34
91,2015-06-27 21:44:49
775,2015-06-27 21:56:01
1800,2015-06-27 22:11:34
1917,2015-06-27 22:19:36
1306,2015-06-27 22:31:28
1496,2015-06-27 22:31:54
1265,2015-06-27 23:27:50
1950,2015-06-28 00:12:07
1906,2015-06-28 00:50:45
984,2015-06-28 01:14:19
552,2015-06-28 01:44:09
1887,2015-06-28 01:47:23
130,2015-06-28 02:02:24
1891,2015-06-28 03:00:00
897,2015-06-28 03:04:06
1797,2015-06-28 03:31:31
1093,2015-06-28 03:32:09
834,2015-06-28 03:51:56
444,2015-06-28 03:52:04
929,2015-06-28 03:55:32
443,2015-06-28 04:06:47
312,2015-06-28 04:59:31
653,2015-06-28 05:32:15
612,2015-06-28 05:39:04
841,2015-06-28 06:12:57
1809,2015-06-28 08:22:33
1492,2015-06-28 09:24:48
1071,2015-06-28 09:34:39
1501,2015-06-28 09:53:46
1492,2015-06-28 10:27:10
634,2015-06-28 10:35:49
1820,2015-06-28 10:39:46
1121,2015-06-28 10:52:16
1824,2015-06-28 11:08:37
898,2015-06-28 11:26:22
238,2015-06-28 12:25:40
7,2015-06-28 12:29:14
920,2015-06-28 13:54:00
81,2015-06-28 14:08:00
484,2015-06-28 14:11:46
1680,2015-06-28 14:38:37
989,2015-06-28 14:49:04
800,2015-06-28 15:02:29
1805,2015-06-28 15:10:17
1769,2015-06-28 15:24:26
1828,2015-06-28 15:26:43
91,2015-06-28 15:52:39
1580,2015-06-28 16:24:59
1427,2015-06-28 16:45:20
1440,2015-06-28 16:46:56
144,2015-06-28 16:48:06
585,2015-06-28 16:58:45
1896,2015-06-28 17:17:26
781,2015-06-28 17:40:52
605,2015-06-28 17:56:55
1400,2015-06-28 18:02:16
1078,2015-06-28 18:52:55
474,2015-06-28 19:03:27
839,2015-06-28 19:15:11
1573,2015-06-28 19:42:19
729,2015-06-28 20:15:58
1918,2015-06-28 20:37:05
1351,2015-06-28 20:51:00
727,2015-06-28 21:34:56
139,2015-06-28 21:42:38
1717,2015-06-28 21:47:29
892,2015-06-28 22:00:43
281,2015-06-28 22:06:51
502,2015-06-28 22:10:30
1210,2015-06-28 22:17:31
633,2015-06-28 23:07:06
1837,2015-06-28 23:08:59
1944,2015-06-28 23:24:14
910,2015-06-28 23:50:08
322,2015-06-28 23:58:59
865,2015-06-29 00:02:25
1764,2015-06-29 00:30:49
363,2015-06-29 01:52:10
1881,2015-06-29 02:46:12
1168,2015-06-29 03:41:55
521,2015-06-29 03:44:02
1872,2015-06-29 04:02:37
1619,2015-06-29 04:27:11
1868,2015-06-29 04:30:02
1725,2015-06-29 04:55:55
1373,2015-06-29 06:54:25
1528,2015-06-29 07:26:02
336,2015-06-29 07:43:19
1120,2015-06-29 07:44:43
1265,2015-06-29 08:43:38
174,2015-06-29 08:51:55
910,2015-06-29 09:14:44
1999,2015-06-29 09:24:18
1119,2015-06-29 09:57:29
894,2015-06-29 10:48:05
15,2015-06-29 11:01:49
1755,2015-06-29 11:23:40
657,2015-06-29 11:28:13
690,2015-06-29 11:57:57
1189,2015-06-29 11:59:50
1722,2015-06-29 12:09:31
745,2015-06-29 12:30:57
1815,2015-06-29 12:36:01
1888,2015-06-29 12:36:57
884,2015-06-29 13:19:29
759,2015-06-29 13:49:23
368,2015-06-29 14:42:00
750,2015-06-29 15:03:34
633,2015-06-29 15:12:55
1265,2015-06-29 15:46:37
827,2015-06-29 15:52:17
190,2015-06-29 16:57:11
1735,2015-06-29 17:08:11
321,2015-06-29 17:33:04
721,2015-06-29 17:50:23
1144,2015-06-29 18:20:10
566,2015-06-29 18:34:23
205,2015-06-29 19:01:09
1608,2015-06-29 19:02:57
1682,2015-06-29 19:22:55
1642,2015-06-29 20:02:00
1276,2015-06-29 21:11:11
1856,2015-06-29 21:33:01
396,2015-06-29 21:50:22
30,2015-06-29 22:13:04
1044,2015-06-29 22:56:46
1877,2015-06-29 22:57:57
216,2015-06-29 23:25:57
1965,2015-06-29 23:40:45
1137,2015-06-29 23:53:19
1889,2015-06-30 01:04:37
1346,2015-06-30 01:19:29
1408,2015-06-30 01:26:12
1838,2015-06-30 03:16:46
1372,2015-06-30 03:17:17
43,2015-06-30 03:38:01
1498,2015-06-30 03:41:07
918,2015-06-30 03:49:42
1840,2015-06-30 03:51:38
275,2015-06-30 03:52:42
1749,2015-06-30 04:01:04
209,2015-06-30 04:07:52
1251,2015-06-30 05:13:56
1769,2015-06-30 05:43:30
952,2015-06-30 05:48:06
1882,2015-06-30 05:51:21
946,2015-06-30 05:52:11
174,2015-06-30 06:09:01
1215,2015-06-30 06:58:10
1161,2015-06-30 07:18:29
1919,2015-06-30 08:09:03
1995,2015-06-30 08:41:50
551,2015-06-30 08:43:12
1946,2015-06-30 08:56:09
1512,2015-06-30 09:07:03
1078,2015-06-30 09:25:46
198,2015-06-30 10:37:36
703,2015-06-30 11:37:05
1996,2015-06-30 12:20:56
1739,2015-06-30 13:00:46
109,2015-06-30 13:18:49
562,2015-06-30 13:19:36
1064,2015-06-30 13:37:26
881,2015-06-30 13:38:46
848,2015-06-30 13:44:06
250,2015-06-30 14:09:36
1899,2015-06-30 14:27:35
1303,2015-06-30 15:29:11
1179,2015-06-30 15:35:56
373,2015-06-30 16:00:37
319,2015-06-30 16:54:07
1281,2015-06-30 17:11:54
1130,2015-06-30 17:28:17
164,2015-06-30 19:08:45
464,2015-06-30 19:58:34
65,2015-06-30 20:04:25
833,2015-06-30 20:20:29
684,2015-06-30 21:04:58
254,2015-06-30 22:00:06
314,2015-06-30 22:04:25
1165,2015-06-30 22:15:59
334,2015-06-30 22:33:39
1494,2015-06-30 22:44:23
1045,2015-06-30 23:15:42
1507,2015-06-30 23:54:52
263,2015-07-01 00:07:09
703,2015-07-01 00:13:17
344,2015-07-01 00:26:17
678,2015-07-01 01:03:06
121,2015-07-01 01:14:54
1563,2015-07-01 01:28:18
1664,2015-07-01 01:49:54
151,2015-07-01 02:35:45
1256,2015-07-01 02:43:12
1979,2015-07-01 02:51:53
721,2015-07-01 03:43:53
1919,2015-07-01 04:07:02
1416,2015-07-01 04:07:49
1799,2015-07-01 04:25:25
1897,2015-07-01 05:02:32
1591,2015-07-01 05:07:21
1833,2015-07-01 05:27:03
420,2015-07-01 06:05:38
367,2015-07-01 06:09:49
532,2015-07-01 07:03:15
31,2015-07-01 07:22:44
1594,2015-07-01 07:23:40
1509,2015-07-01 07:30:30
1229,2015-07-01 08:10:22
1365,2015-07-01 08:43:51
1821,2015-07-01 08:54:19
248,2015-07-01 09:56:31
1699,2015-07-01 10:01:42
1179,2015-07-01 10:31:28
1016,2015-07-01 10:33:48
196,2015-07-01 10:54:39
955,2015-07-01 11:01:48
530,2015-07-01 11:17:22
603,2015-07-01 11:33:58
1376,2015-07-01 12:08:12
1134,2015-07-01 12:15:08
1694,2015-07-01 12:21:07
1908,2015-07-01 12:51:10
1885,2015-07-01 14:21:32
841,2015-07-01 14:25:40
734,2015-07-01 14:41:27
977,2015-07-01 15:46:04
1832,2015-07-01 16:01:24
1374,2015-07-01 16:30:22
82,2015-07-01 16:37:57
439,2015-07-01 17:21:27
985,2015-07-01 19:00:47
1263,2015-07-01 19:36:20
377,2015-07-01 19:42:49
33,2015-07-01 19:45:31
1863,2015-07-01 20:18:44
1421,2015-07-01 20:25:44
190,2015-07-01 20:45:08
1162,2015-07-01 21:42:02
725,2015-07-01 21:50:53
653,2015-07-01 22:16:46
570,2015-07-01 22:23:11
778,2015-07-01 22:26:52
1896,2015-07-01 23:10:04
1980,2015-07-01 23:13:21
342,2015-07-01 23:17:28
194,2015-07-01 23:52:48
423,2015-07-02 00:47:23
1302,2015-07-02 01:41:16
52,2015-07-02 02:02:30
1708,2015-07-02 02:13:50
1766,2015-07-02 02:15:45
610,2015-07-02 02:57:09
1937,2015-07-02 03:04:27
1582,2015-07-02 03:10:20
664,2015-07-02 03:13:02
940,2015-07-02 03:58:03
1317,2015-07-02 03:58:12
472,2015-07-02 04:02:09
1574,2015-07-02 04:03:30
644,2015-07-02 04:32:22
797,2015-07-02 05:29:51
741,2015-07-02 06:34:47
613,2015-07-02 06:47:51
1722,2015-07-02 07:04:14
127,2015-07-02 07:25:56
173,2015-07-02 07:39:21
361,2015-07-02 08:16:14
1860,2015-07-02 08:24:51
1410,2015-07-02 08:44:24
924,2015-07-02 09:11:25
639,2015-07-02 09:21:11
414,2015-07-02 10:06:15
888,2015-07-02 10:21:52
944,2015-07-02 10:49:37
1075,2015-07-02 10:55:54
1545,2015-07-02 11:51:30
274,2015-07-02 11:59:27
709,2015-07-02 12:04:38
771,2015-07-02 12:34:07
1348,2015-07-02 13:41:45
1675,2015-07-02 14:43:57
1151,2015-07-02 14:56:14
1395,2015-07-02 15:21:52
1013,2015-07-02 15:43:52
1194,2015-07-02 16:16:09
1895,2015-07-02 17:17:12
1726,2015-07-02 17:29:58
654,2015-07-02 18:26:29
341,2015-07-02 18:40:22
1954,2015-07-02 18:58:51
1463,2015-07-02 19:05:43
1754,2015-07-02 19:13:54
1988,2015-07-02 19:44:53
581,2015-07-02 19:51:18
1300,2015-07-02 20:00:52
1358,2015-07-02 20:18:18
1206,2015-07-02 21:26:59
538,2015-07-02 21:53:58
1933,2015-07-02 22:18:26
311,2015-07-02 22:18:47
137,2015-07-02 22:49:13
41,2015-07-02 23:06:35
1355,2015-07-02 23:38:28
1641,2015-07-02 23:42:52
1949,2015-07-03 00:03:45
164,2015-07-03 00:20:50
1272,2015-07-03 00:22:15
1425,2015-07-03 00:43:52
100,2015-07-03 00:48:49
898,2015-07-03 00:59:52
1743,2015-07-03 01:12:51
1313,2015-07-03 01:13:46
975,2015-07-03 01:19:18
1387,2015-07-03 01:47:59
750,2015-07-03 02:04:49
249,2015-07-03 02:54:29
817,2015-07-03 03:47:17
1760,2015-07-03 03:55:35
940,2015-07-03 04:06:50
359,2015-07-03 04:40:27
1998,2015-07-03 05:01:31
806,2015-07-03 05:35:52
1099,2015-07-03 06:34:27
963,2015-07-03 06:46:56
589,2015-07-03 07:26:51
1254,2015-07-03 08:00:12
504,2015-07-03 08:11:58
963,2015-07-03 08:43:45
110,2015-07-03 09:01:19
1758,2015-07-03 09:32:53
496,2015-07-03 09:38:23
1487,2015-07-03 09:56:03
1695,2015-07-03 10:04:09
1017,2015-07-03 10:14:32
139,2015-07-03 10:35:02
1692,2015-07-03 11:00:06
808,2015-07-03 11:14:25
1022,2015-07-03 11:21:07
973,2015-07-03 11:40:27
326,2015-07-03 12:40:15
916,2015-07-03 12:50:50
1398,2015-07-03 13:04:03
1531,2015-07-03 13:23:13
1198,2015-07-03 13:23:24
1200,2015-07-03 13:36:24
1168,2015-07-03 13:36:53
1743,2015-07-03 13:57:52
1803,2015-07-03 13:59:07
252,2015-07-03 14:26:31
1535,2015-07-03 16:33:25
1213,2015-07-03 17:20:16
1815,2015-07-03 17:23:38
642,2015-07-03 17:24:19
1223,2015-07-03 18:25:04
428,2015-07-03 18:41:09
1399,2015-07-03 18:47:04
995,2015-07-03 18:57:21
305,2015-07-03 19:22:58
1294,2015-07-03 19:32:34
1521,2015-07-03 19:44:26
1176,2015-07-03 19:56:03
755,2015-07-03 20:59:45
509,2015-07-03 21:09:37
349,2015-07-03 23:26:08
1354,2015-07-03 23:47:48
1676,2015-07-03 23:58:10
1577,2015-07-04 00:30:12
935,2015-07-04 00:40:35
994,2015-07-04 00:45:48
1495,2015-07-04 01:26:45
825,2015-07-04 01:49:59
301,2015-07-04 02:07:58
719,2015-07-04 03:33:17
1795,2015-07-04 03:47:55
1368,2015-07-04 04:23:45
1348,2015-07-04 04:44:43
624,2015-07-04 05:07:05
754,2015-07-04 05:16:13
771,2015-07-04 05:28:22
625,2015-07-04 05:29:45
202,2015-07-04 06:20:27
1171,2015-07-04 06:45:42
1952,2015-07-04 06:52:51
704,2015-07-04 07:30:16
1816,2015-07-04 07:38:10
1891,2015-07-04 08:18:00
72,2015-07-04 08:18:35
1377,2015-07-04 08:19:56
547,2015-07-04 08:32:07
1839,2015-07-04 08:55:11
1453,2015-07-04 09:05:54
776,2015-07-04 09:45:17
1663,2015-07-04 09:48:50
1741,2015-07-04 10:20:21
1858,2015-07-04 10:31:35
164,2015-07-04 10:33:18
1560,2015-07-04 10:40:35
692,2015-07-04 11:37:33
1735,2015-07-04 11:39:11
455,2015-07-04 11:59:28
1698,2015-07-04 12:10:11
649,2015-07-04 12:19:03
1970,2015-07-04 12:21:02
547,2015-07-04 12:22:57
933,2015-07-04 12:47:23
1523,2015-07-04 13:02:29
737,2015-07-04 13:27:07
1945,2015-07-04 14:04:21
697,2015-07-04 14:52:56
636,2015-07-04 15:03:14
1961,2015-07-04 15:32:16
1125,2015-07-04 15:36:15
1723,2015-07-04 15:40:14
1496,2015-07-04 16:00:58
717,2015-07-04 16:01:03
707,2015-07-04 16:09:50
855,2015-07-04 16:10:00
1032,2015-07-04 16:31:34
1948,2015-07-04 16:52:23
1674,2015-07-04 16:55:31
781,2015-07-04 17:03:53
1478,2015-07-04 17:37:21
514,2015-07-04 17:58:39
1931,2015-07-04 18:14:08
534,2015-07-04 18:18:02
1466,2015-07-04 18:46:10
1705,2015-07-04 19:11:44
36,2015-07-04 19:39:11
375,2015-07-04 20:15:47
1145,2015-07-04 20:26:47
1307,2015-07-04 21:14:33
158,2015-07-04 21:16:12
1162,2015-07-04 21:17:22
905,2015-07-04 21:19:37
579,2015-07-04 21:47:56
769,2015-07-04 22:03:38
176,2015-07-04 22:10:03
1975,2015-07-04 22:17:12
453,2015-07-04 22:53:37
1097,2015-07-04 23:20:49
1780,2015-07-04 23:22:02
1764,2015-07-04 23:35:12
1435,2015-07-04 23:52:52
1428,2015-07-05 01:34:27
663,2015-07-05 02:27:41
741,2015-07-05 02:30:08
460,2015-07-05 03:11:47
1371,2015-07-05 03:16:53
103,2015-07-05 03:22:14
1345,2015-07-05 04:12:10
345,2015-07-05 04:48:42
1448,2015-07-05 05:39:00
1937,2015-07-05 05:45:47
1172,2015-07-05 05:46:08
1267,2015-07-05 05:51:03
684,2015-07-05 07:08:07
166,2015-07-05 07:24:58
1505,2015-07-05 07:25:55
423,2015-07-05 07:42:31
174,2015-07-05 08:08:16
1079,2015-07-05 09:11:17
961,2015-07-05 10:32:14
701,2015-07-05 10:44:13
737,2015-07-05 11:03:14
971,2015-07-05 11:20:06
1279,2015-07-05 11:55:20
740,2015-07-05 12:07:08
451,2015-07-05 12:56:25
1219,2015-07-05 14:23:33
231,2015-07-05 14:53:37
1222,2015-07-05 15:59:19
812,2015-07-05 16:00:43
276,2015-07-05 16:46:18
192,2015-07-05 17:12:32
1806,2015-07-05 17:16:39
739,2015-07-05 18:01:21
1791,2015-07-05 18:06:16
1120,2015-07-05 18:51:00
487,2015-07-05 18:52:18
1371,2015-07-05 20:56:05
505,2015-07-05 21:34:19
712,2015-07-05 21:52:37
556,2015-07-05 23:29:29
1928,2015-07-05 23:34:46
1450,2015-07-05 23:51:35
1630,2015-07-06 01:10:03
1284,2015-07-06 02:11:44
997,2015-07-06 02:59:53
1616,2015-07-06 03:31:27
1873,2015-07-06 03:31:39
409,2015-07-06 03:43:16
927,2015-07-06 05:01:29
1910,2015-07-06 05:42:57
608,2015-07-06 05:55:05
332,2015-07-06 06:14:08
1923,2015-07-06 06:52:44
1896,2015-07-06 06:58:11
1594,2015-07-06 08:06:55
376,2015-07-06 08:07:15
80,2015-07-06 08:30:26
1733,2015-07-06 08:41:39
1702,2015-07-06 08:44:35
824,2015-07-06 08:57:37
275,2015-07-06 09:36:23
1897,2015-07-06 10:05:57
1710,2015-07-06 10:10:59
757,2015-07-06 10:13:28
1837,2015-07-06 10:38:58
1371,2015-07-06 11:29:27
932,2015-07-06 11:29:50
252,2015-07-06 11:30:26
6,2015-07-06 11:50:09
1606,2015-07-06 11:50:21
615,2015-07-06 12:03:11
1050,2015-07-06 12:13:09
989,2015-07-06 12:48:02
381,2015-07-06 13:24:11
879,2015-07-06 14:22:43
1890,2015-07-06 14:51:26
968,2015-07-06 15:41:37
1775,2015-07-06 16:08:29
1302,2015-07-06 16:41:14
417,2015-07-06 16:46:03
1996,2015-07-06 16:47:20
1849,2015-07-06 17:09:47
1404,2015-07-06 17:36:50
1288,2015-07-06 17:42:48
1277,2015-07-06 18:45:10
1352,2015-07-06 19:21:36
1139,2015-07-06 19:44:52
1601,2015-07-06 20:11:09
1129,2015-07-06 20:21:49
674,2015-07-06 20:34:06
1987,2015-07-06 20:37:31
488,2015-07-06 21:04:06
1788,2015-07-06 21:43:02
167,2015-07-06 22:27:43
494,2015-07-06 22:43:45
238,2015-07-06 23:23:03
581,2015-07-06 23:31:32
454,2015-07-06 23:39:13
345,2015-07-07 00:00:30
1989,2015-07-07 00:01:09
1662,2015-07-07 00:39:48
371,2015-07-07 00:46:00
1330,2015-07-07 00:58:19
465,2015-07-07 02:12:13
1587,2015-07-07 02:18:12
1673,2015-07-07 02:33:05
1972,2015-07-07 02:45:21
839,2015-07-07 03:39:48
418,2015-07-07 03:57:55
517,2015-07-07 04:13:30
1234,2015-07-07 04:18:36
1306,2015-07-07 05:11:18
1810,2015-07-07 05:19:53
138,2015-07-07 05:28:25
1977,2015-07-07 06:11:35
1486,2015-07-07 06:32:47
753,2015-07-07 06:58:23
1500,2015-07-07 06:59:45
658,2015-07-07 07:03:58
827,2015-07-07 07:06:10
1368,2015-07-07 07:24:01
1220,2015-07-07 07:44:32
1272,2015-07-07 07:49:38
1037,2015-07-07 08:13:06
1994,2015-07-07 08:46:12
466,2015-07-07 08:52:39
1449,2015-07-07 08:54:56
1104,2015-07-07 08:55:13
582,2015-07-07 09:15:47
1815,2015-07-07 09:31:34
1899,2015-07-07 10:06:39
1759,2015-07-07 11:04:12
544,2015-07-07 11:04:48
1734,2015-07-07 11:05:29
893,2015-07-07 11:50:06
1829,2015-07-07 12:21:17
880,2015-07-07 12:34:09
1085,2015-07-07 12:38:14
728,2015-07-07 12:45:07
92,2015-07-07 13:03:02
735,2015-07-07 13:22:10
256,2015-07-07 13:29:36
1256,2015-07-07 13:37:35
548,2015-07-07 13:42:38
481,2015-07-07 13:43:54
1559,2015-07-07 14:01:05
274,2015-07-07 14:02:18
288,2015-07-07 14:13:10
1799,2015-07-07 14:38:39
1794,2015-07-07 15:12:29
236,2015-07-07 16:52:42
371,2015-07-07 17:01:05
588,2015-07-07 17:34:54
1795,2015-07-07 17:35:31
119,2015-07-07 17:36:41
172,2015-07-07 18:28:17
1531,2015-07-07 19:44:42
844,2015-07-07 20:19:07
384,2015-07-07 20:54:40
1619,2015-07-07 21:08:55
1690,2015-07-07 21:11:14
1051,2015-07-07 21:26:02
967,2015-07-07 21:46:44
465,2015-07-07 22:05:22
96,2015-07-07 22:17:45
857,2015-07-07 22:50:32
1341,2015-07-07 23:46:43
1450,2015-07-08 00:14:56
1141,2015-07-08 00:29:35
758,2015-07-08 00:38:39
696,2015-07-08 00:39:16
385,2015-07-08 00:43:40
173,2015-07-08 00:51:44
744,2015-07-08 01:00:54
1504,2015-07-08 01:24:48
1180,2015-07-08 01:30:03
1977,2015-07-08 02:09:25
1629,2015-07-08 03:06:09
1830,2015-07-08 03:07:53
1395,2015-07-08 03:16:44
1578,2015-07-08 03:17:58
66,2015-07-08 03:36:29
870,2015-07-08 04:32:58
265,2015-07-08 04:44:47
941,2015-07-08 05:20:38
1485,2015-07-08 06:46:50
822,2015-07-08 06:51:06
96,2015-07-08 09:26:00
243,2015-07-08 10:25:04
1054,2015-07-08 10:48:36
1316,2015-07-08 11:13:56
1852,2015-07-08 11:15:49
1842,2015-07-08 11:58:17
1687,2015-07-08 12:23:01
573,2015-07-08 12:29:44
1750,2015-07-08 13:09:40
286,2015-07-08 13:21:54
96,2015-07-08 14:53:23
218,2015-07-08 15:03:02
727,2015-07-08 15:05:26
1553,2015-07-08 15:15:21
1715,2015-07-08 15:15:47
581,2015-07-08 15:36:00
1325,2015-07-08 15:45:36
99,2015-07-08 15:53:54
438,2015-07-08 16:02:58
20,2015-07-08 16:36:02
700,2015-07-08 17:17:32
1273,2015-07-08 17:27:12
1137,2015-07-08 18:19:09
1110,2015-07-08 19:04:42
979,2015-07-08 19:09:28
263,2015-07-08 19:12:55
1370,2015-07-08 19:24:02
655,2015-07-08 20:17:21
1774,2015-07-08 20:22:47
1417,2015-07-08 20:24:12
1275,2015-07-08 21:20:05
800,2015-07-08 21:26:29
1979,2015-07-08 21:38:43
149,2015-07-08 21:52:38
1448,2015-07-08 22:46:30
1477,2015-07-08 23:18:29
117,2015-07-09 00:39:34
1388,2015-07-09 01:32:23
1324,2015-07-09 01:34:49
1835,2015-07-09 02:21:44
1285,2015-07-09 02:30:00
1176,2015-07-09 03:04:53
1175,2015-07-09 04:41:02
227,2015-07-09 05:30:58
694,2015-07-09 05:31:15
1573,2015-07-09 05:34:36
827,2015-07-09 06:12:39
1047,2015-07-09 06:58:37
16,2015-07-09 07:18:17
1677,2015-07-09 08:30:16
216,2015-07-09 09:15:03
1160,2015-07-09 10:04:03
1471,2015-07-09 10:13:05
185,2015-07-09 10:16:12
1606,2015-07-09 11:06:17
1299,2015-07-09 11:10:02
1133,2015-07-09 11:55:20
1635,2015-07-09 12:42:10
1265,2015-07-09 12:42:56
1191,2015-07-09 12:45:08
984,2015-07-09 13:06:50
23,2015-07-09 14:32:32
1481,2015-07-09 14:52:51
884,2015-07-09 15:39:47
185,2015-07-09 16:27:39
1760,2015-07-09 16:59:32
1852,2015-07-09 17:20:34
1977,2015-07-09 17:47:15
1407,2015-07-09 17:53:34
1154,2015-07-09 18:11:17
1572,2015-07-09 18:12:56
866,2015-07-09 21:13:14
1864,2015-07-09 21:37:46
667,2015-07-09 22:20:16
1862,2015-07-09 23:04:48
640,2015-07-09 23:10:29
953,2015-07-09 23:24:07
130,2015-07-09 23:44:50
1470,2015-07-10 00:04:42
196,2015-07-10 00:22:23
1123,2015-07-10 00:35:09
1736,2015-07-10 01:29:04
81,2015-07-10 01:43:26
1212,2015-07-10 02:44:57
766,2015-07-10 06:49:15
770,2015-07-10 07:00:52
370,2015-07-10 07:04:15
319,2015-07-10 07:51:21
896,2015-07-10 07:59:33
316,2015-07-10 08:08:25
791,2015-07-10 08:09:16
349,2015-07-10 08:20:08
784,2015-07-10 08:23:39
45,2015-07-10 08:42:49
686,2015-07-10 08:53:05
180,2015-07-10 09:44:25
461,2015-07-10 09:53:52
1700,2015-07-10 09:54:52
828,2015-07-10 10:18:24
879,2015-07-10 10:27:57
584,2015-07-10 10:47:08
740,2015-07-10 13:11:06
1086,2015-07-10 13:34:27
1554,2015-07-10 14:01:23
77,2015-07-10 14:16:06
1457,2015-07-10 14:46:23
1877,2015-07-10 14:57:00
1562,2015-07-10 15:52:56
909,2015-07-10 15:55:10
1993,2015-07-10 16:05:47
1034,2015-07-10 16:26:37
1872,2015-07-10 17:05:32
577,2015-07-10 17:07:12
1665,2015-07-10 17:47:19
391,2015-07-10 18:01:42
65,2015-07-10 18:11:18
1257,2015-07-10 18:16:28
394,2015-07-10 18:24:46
779,2015-07-10 18:52:46
950,2015-07-10 18:59:06
1752,2015-07-10 19:02:05
1782,2015-07-10 19:05:43
1320,2015-07-10 19:21:31
1707,2015-07-10 19:25:31
1885,2015-07-10 20:50:44
1438,2015-07-10 21:52:22
343,2015-07-10 21:56:57
1529,2015-07-10 22:17:26
1557,2015-07-10 22:49:06
1528,2015-07-10 23:05:02
885,2015-07-10 23:14:52
834,2015-07-11 00:46:39
553,2015-07-11 01:08:33
1570,2015-07-11 01:47:23
272,2015-07-11 02:13:34
1697,2015-07-11 02:50:21
1926,2015-07-11 03:43:05
1886,2015-07-11 03:50:10
109,2015-07-11 04:06:19
482,2015-07-11 04:08:21
568,2015-07-11 04:28:01
1603,2015-07-11 04:56:49
1683,2015-07-11 06:05:01
1456,2015-07-11 06:13:13
921,2015-07-11 07:15:23
1459,2015-07-11 07:24:15
901,2015-07-11 08:04:26
511,2015-07-11 08:10:48
1167,2015-07-11 08:21:02
173,2015-07-11 09:53:00
1534,2015-07-11 10:01:08
1430,2015-07-11 10:13:45
1797,2015-07-11 10:41:52
1446,2015-07-11 11:27:33
407,2015-07-11 11:55:42
646,2015-07-11 12:16:50
1599,2015-07-11 12:17:14
1367,2015-07-11 12:22:26
896,2015-07-11 12:53:12
430,2015-07-11 14:24:48
1113,2015-07-11 15:02:19
117,2015-07-11 15:41:28
1977,2015-07-11 15:54:12
260,2015-07-11 16:00:58
1256,2015-07-11 16:05:41
1308,2015-07-11 17:11:36
1662,2015-07-11 17:29:43
1339,2015-07-11 18:17:53
1557,2015-07-11 18:23:48
528,2015-07-11 18:28:03
1584,2015-07-11 18:33:36
1331,2015-07-11 18:35:58
1288,2015-07-11 18:38:37
1208,2015-07-11 18:51:12
215,2015-07-11 19:17:35
407,2015-07-11 19:29:28
1040,2015-07-11 20:14:49
406,2015-07-11 20:30:48
1378,2015-07-11 21:37:56
1495,2015-07-11 21:38:30
393,2015-07-11 22:21:32
1531,2015-07-11 23:15:59
635,2015-07-11 23:56:00
1038,2015-07-12 00:49:23
1946,2015-07-12 00:52:20
1158,2015-07-12 01:01:17
922,2015-07-12 01:24:50
321,2015-07-12 01:35:23
128,2015-07-12 01:49:42
1390,2015-07-12 01:55:48
481,2015-07-12 02:04:22
478,2015-07-12 02:08:53
1215,2015-07-12 02:39:55
1007,2015-07-12 03:22:39
1571,2015-07-12 03:56:31
594,2015-07-12 04:12:11
1769,2015-07-12 05:22:46
1436,2015-07-12 05:30:21
1732,2015-07-12 05:59:11
1849,2015-07-12 06:21:38
1593,2015-07-12 06:27:10
514,2015-07-12 07:44:05
847,2015-07-12 08:59:23
305,2015-07-12 09:12:45
1659,2015-07-12 09:25:09
870,2015-07-12 09:44:40
839,2015-07-12 10:15:21
726,2015-07-12 13:00:48
1972,2015-07-12 13:08:59
1770,2015-07-12 13:21:15
1529,2015-07-12 14:16:33
1433,2015-07-12 14:33:46
1829,2015-07-12 14:41:25
615,2015-07-12 15:25:44
1374,2015-07-12 15:35:26
128,2015-07-12 16:04:46
1514,2015-07-12 16:10:01
924,2015-07-12 16:17:50
1849,2015-07-12 16:30:22
1143,2015-07-12 16:33:30
51,2015-07-12 17:28:44
1526,2015-07-12 17:53:33
1543,2015-07-12 18:15:23
605,2015-07-12 18:19:07
1892,2015-07-12 18:34:15
178,2015-07-12 18:49:29
1943,2015-07-12 18:53:30
1542,2015-07-12 19:34:52
344,2015-07-12 19:38:12
