"user_id","transaction_date","transaction_amount"
35893,2015-07-02 22:52:19,34
179371,2015-08-14 17:42:35,46
957304,2015-05-12 05:59:57,43
673326,2015-03-01 09:39:42,44
668233,2015-06-27 07:17:05,30
311488,2015-01-29 14:32:26,75
847033,2015-03-15 06:38:25,54
663526,2015-07-02 19:45:12,32
672411,2015-08-27 05:08:18,42
657724,2015-02-27 20:32:36,55
26947,2015-01-04 03:42:53,62
977210,2015-05-23 22:32:12,50
878498,2015-08-29 13:35:07,52
767630,2015-05-01 18:57:05,59
851356,2015-06-22 17:33:41,43
397203,2015-02-06 19:15:26,48
323294,2015-07-30 22:36:22,44
493329,2015-08-29 14:22:11,57
112603,2015-06-21 17:27:30,35
629342,2015-04-19 00:38:19,41
315302,2015-09-22 21:14:16,43
333610,2015-07-03 21:26:25,56
708582,2015-09-28 00:10:44,56
178893,2015-06-09 22:33:33,49
314473,2015-01-29 23:16:37,40
355219,2015-02-02 21:27:52,33
655154,2015-09-08 03:53:20,68
735650,2015-04-05 12:14:26,60
86463,2015-06-17 05:29:47,62
487422,2015-06-13 20:49:01,62
703396,2015-04-19 01:58:52,51
384411,2015-06-14 22:39:24,38
174492,2015-01-17 10:25:46,32
123875,2015-09-10 15:55:50,67
854532,2015-09-27 03:00:31,45
992246,2015-07-20 02:12:08,58
495090,2015-02-13 23:42:52,44
220083,2015-08-24 16:26:59,50
532220,2015-04-26 02:43:28,46
686281,2015-03-02 05:23:44,39
659492,2015-09-16 09:54:44,50
883392,2015-08-15 20:56:40,53
148655,2015-09-07 19:13:35,52
760264,2015-04-11 10:42:45,42
658005,2015-06-07 05:08:44,37
287362,2015-09-21 03:22:57,55
10370,2015-01-02 14:55:25,31
91128,2015-07-04 20:22:39,65
444562,2015-04-25 19:50:01,36
236147,2015-05-22 19:35:28,45
511984,2015-06-09 05:11:33,35
664542,2015-07-30 09:40:17,48
812480,2015-06-16 08:06:53,49
304580,2015-08-27 09:45:04,49
468283,2015-05-16 07:38:12,62
172393,2015-04-27 20:04:06,47
245895,2015-07-02 02:23:57,47
918580,2015-09-08 13:02:32,38
270424,2015-05-07 10:28:19,59
765315,2015-04-23 05:42:22,41
572992,2015-04-29 06:14:34,35
914346,2015-08-09 22:22:36,52
56143,2015-08-01 15:38:28,49
923174,2015-06-10 15:48:21,56
281371,2015-04-10 15:12:19,54
179371,2015-08-30 06:17:47,50
563569,2015-04-10 09:05:37,30
945041,2015-08-20 04:58:48,49
272998,2015-08-06 14:12:50,45
569783,2015-02-20 21:41:30,39
850728,2015-07-07 01:17:36,53
272998,2015-09-07 20:49:53,60
81828,2015-08-04 13:07:43,29
531912,2015-09-17 03:05:48,75
334650,2015-09-27 21:33:33,43
482689,2015-06-10 14:40:57,48
788606,2015-04-14 12:00:52,37
322551,2015-06-09 15:54:25,49
319488,2015-07-01 20:47:32,57
368031,2015-07-03 22:00:27,41
359594,2015-05-21 22:45:53,46
411476,2015-06-01 14:27:19,41
476868,2015-02-12 12:45:12,52
677186,2015-03-01 15:03:22,18
205709,2015-01-20 06:05:51,49
50859,2015-04-19 17:13:44,38
993626,2015-05-12 02:00:58,28
490144,2015-04-21 10:56:10,47
408330,2015-05-01 12:35:02,50
397203,2015-06-27 23:15:33,50
983858,2015-06-10 18:20:42,47
983708,2015-03-27 16:58:00,61
790861,2015-05-08 22:55:30,49
108607,2015-09-29 16:11:07,56
64404,2015-08-22 00:15:39,63
826007,2015-05-07 15:21:16,63
894139,2015-07-23 03:37:02,59
740705,2015-06-09 01:26:55,57
432569,2015-04-02 09:52:12,42
302710,2015-01-28 09:10:53,54
198897,2015-08-22 14:31:47,53
559020,2015-04-15 21:14:25,29
823819,2015-03-13 14:09:05,35
220133,2015-04-21 08:57:05,46
597792,2015-08-21 07:59:36,62
966936,2015-08-15 15:12:10,62
302592,2015-06-20 15:16:06,47
635268,2015-05-09 06:45:50,60
521410,2015-02-15 22:30:22,57
240171,2015-08-12 13:38:42,42
672411,2015-09-22 04:02:59,26
209611,2015-07-02 10:45:07,54
929670,2015-08-04 05:43:08,50
300893,2015-07-14 02:49:12,41
172393,2015-04-21 12:18:30,41
915366,2015-03-20 16:41:44,53
798685,2015-09-25 00:21:53,45
445514,2015-06-10 23:15:50,48
969736,2015-09-12 00:48:07,53
690373,2015-03-02 11:23:01,60
241513,2015-06-28 20:45:29,56
577218,2015-08-23 14:45:04,49
872035,2015-04-23 17:59:22,39
205709,2015-08-13 08:39:14,49
646446,2015-02-27 05:19:43,40
693691,2015-08-23 15:34:46,70
774577,2015-06-19 14:10:36,57
225925,2015-06-16 05:27:19,58
996846,2015-03-29 14:08:51,41
159010,2015-05-16 23:18:15,39
905180,2015-06-29 14:49:48,62
858836,2015-08-29 01:41:41,47
936939,2015-05-07 03:22:18,58
85880,2015-01-09 17:40:29,54
230521,2015-07-27 17:14:33,38
662233,2015-09-11 19:42:12,43
947038,2015-09-04 01:41:51,52
967326,2015-05-16 14:10:25,66
866965,2015-09-23 13:19:33,46
884611,2015-03-18 14:14:53,49
920867,2015-04-26 06:29:28,41
857089,2015-08-19 12:25:01,62
705088,2015-09-04 13:20:26,53
491386,2015-04-05 23:45:16,23
283371,2015-07-24 02:58:49,51
691143,2015-03-02 12:59:04,35
169075,2015-06-13 12:56:21,62
905180,2015-08-01 14:24:29,39
281262,2015-06-01 22:51:54,49
582950,2015-05-19 18:23:28,47
780481,2015-07-26 14:36:25,36
983708,2015-09-22 23:21:16,43
47769,2015-06-14 07:10:45,54
487640,2015-05-24 10:36:04,46
857089,2015-07-29 05:24:02,32
973863,2015-06-13 23:05:40,71
17697,2015-04-30 16:02:11,32
899848,2015-07-22 18:11:08,74
353252,2015-02-02 19:54:24,24
602693,2015-05-14 20:53:14,31
47769,2015-09-03 20:33:37,40
304580,2015-05-28 03:11:58,47
898510,2015-07-12 17:57:49,32
145992,2015-05-14 02:08:41,40
374260,2015-05-26 22:11:06,28
38353,2015-07-03 18:28:05,55
215782,2015-05-20 04:30:13,52
864286,2015-05-02 20:07:57,55
847033,2015-05-30 14:12:35,61
486720,2015-04-11 05:56:20,29
585829,2015-05-09 21:09:28,36
935625,2015-07-21 20:31:49,41
411336,2015-07-29 11:04:10,45
187809,2015-04-19 05:21:58,42
490727,2015-04-13 12:33:02,46
7302,2015-06-23 23:02:25,47
850839,2015-06-19 04:45:17,65
289369,2015-05-18 22:13:41,52
69546,2015-01-08 07:16:40,57
819935,2015-03-13 10:35:34,37
853068,2015-05-22 09:22:42,54
678438,2015-06-21 19:06:57,56
168484,2015-05-19 16:34:29,58
79733,2015-08-08 08:48:32,26
324521,2015-06-25 23:16:38,45
373219,2015-09-19 09:42:06,71
76184,2015-08-16 16:24:55,45
178163,2015-08-18 09:11:52,53
168494,2015-06-10 04:58:27,50
511984,2015-04-07 04:14:04,36
221914,2015-05-15 05:39:57,53
357468,2015-06-17 07:39:55,34
758349,2015-04-30 16:04:02,35
115350,2015-06-24 17:23:13,47
994509,2015-05-25 04:35:04,27
419180,2015-07-18 03:16:17,46
511034,2015-02-14 18:33:38,60
326139,2015-06-05 14:14:19,53
665105,2015-05-20 10:06:52,32
956995,2015-09-11 23:29:11,52
227988,2015-08-25 09:29:39,60
615709,2015-04-30 00:40:10,41
493492,2015-07-10 22:11:15,63
375248,2015-04-15 14:45:01,42
475260,2015-02-12 10:30:26,36
460515,2015-08-23 22:33:33,46
887938,2015-04-21 15:24:33,47
845038,2015-08-23 19:26:22,18
536520,2015-02-17 11:56:07,43
662233,2015-02-28 05:45:01,61
395600,2015-04-19 12:24:52,44
932310,2015-09-02 11:17:51,58
347163,2015-06-24 13:19:54,38
758815,2015-09-11 23:06:53,40
504453,2015-02-14 12:44:37,40
159010,2015-07-15 14:08:12,44
198897,2015-08-01 05:27:43,42
555000,2015-07-08 12:03:19,54
466451,2015-06-15 08:29:18,66
707134,2015-07-17 16:38:25,44
398848,2015-06-15 10:19:41,44
108607,2015-04-08 22:49:35,56
411676,2015-04-04 07:47:12,37
56143,2015-08-01 01:14:23,39
30117,2015-09-01 13:04:38,61
891291,2015-05-01 15:46:26,63
733839,2015-07-07 05:23:24,68
199945,2015-06-29 10:15:47,33
231030,2015-06-01 18:28:18,60
59531,2015-09-10 19:45:25,41
564695,2015-07-29 16:18:59,44
993626,2015-03-29 11:57:52,27
225455,2015-01-21 04:29:40,64
325826,2015-07-24 06:02:50,44
528962,2015-09-25 02:26:37,56
289114,2015-09-10 05:27:07,65
193275,2015-08-26 02:46:12,58
632865,2015-07-26 07:07:35,66
193912,2015-06-28 20:17:52,51
345493,2015-04-03 13:10:01,49
336929,2015-08-24 14:04:51,36
826388,2015-09-14 04:30:03,38
649226,2015-08-23 23:55:11,61
930325,2015-03-22 04:03:47,53
903698,2015-03-19 18:09:13,58
486061,2015-07-23 10:18:41,54
546116,2015-05-16 17:16:39,46
307763,2015-01-29 07:17:06,36
743334,2015-05-09 21:35:55,31
577877,2015-09-13 13:24:30,47
542304,2015-02-18 02:32:47,78
671148,2015-03-01 03:25:27,58
458394,2015-09-25 23:49:48,52
456277,2015-06-12 22:17:27,82
934260,2015-03-22 07:27:45,86
871329,2015-05-15 13:15:42,58
444562,2015-07-02 20:02:18,42
536669,2015-09-27 23:34:22,51
690373,2015-06-16 09:53:15,53
434458,2015-09-09 08:19:40,62
276604,2015-09-19 03:10:25,44
707760,2015-07-06 11:39:49,41
402628,2015-04-02 17:14:40,41
69585,2015-05-08 15:30:30,38
977531,2015-05-21 23:20:38,33
42022,2015-09-16 07:48:34,55
328601,2015-01-31 07:43:54,33
279832,2015-07-07 05:55:15,42
55445,2015-01-07 00:18:06,22
755388,2015-08-19 03:11:07,33
59351,2015-01-07 09:45:35,32
467251,2015-05-03 16:15:59,51
189526,2015-01-18 22:33:52,44
579872,2015-02-22 08:33:58,57
608441,2015-09-11 08:26:46,36
528307,2015-06-22 18:39:35,49
904669,2015-03-19 20:56:49,96
729654,2015-09-24 07:00:25,50
545012,2015-06-26 06:20:40,40
630489,2015-06-22 23:02:51,70
696396,2015-07-19 17:12:03,45
608441,2015-07-11 10:04:07,44
692086,2015-06-10 18:01:59,45
793223,2015-06-11 12:04:42,23
334338,2015-01-31 22:47:04,63
639815,2015-08-02 03:21:25,50
532220,2015-09-19 02:59:31,51
786465,2015-03-10 03:01:29,31
52277,2015-01-06 20:17:31,60
618355,2015-08-25 07:52:59,44
558206,2015-09-25 21:14:46,63
511984,2015-09-27 19:25:19,59
915366,2015-07-29 22:08:32,37
373670,2015-04-30 18:11:53,41
27727,2015-08-25 20:39:58,54
379691,2015-04-02 22:43:39,48
220083,2015-04-22 13:41:10,56
721124,2015-04-02 19:11:37,34
199945,2015-04-20 08:40:10,55
751423,2015-06-03 07:42:23,43
123232,2015-09-03 11:14:33,63
987674,2015-05-16 09:02:14,63
352596,2015-02-02 17:55:41,41
947038,2015-05-22 13:21:50,57
239074,2015-08-29 10:35:55,64
967349,2015-08-09 13:39:35,47
499284,2015-02-14 06:38:37,51
306835,2015-01-28 22:16:40,47
16627,2015-08-21 10:54:25,63
76184,2015-06-04 16:09:09,16
472308,2015-05-20 17:14:12,31
284445,2015-09-11 02:39:53,48
670588,2015-06-08 04:27:54,43
493492,2015-09-14 16:10:47,51
553689,2015-02-18 22:25:32,51
737053,2015-06-20 07:50:35,62
817474,2015-05-21 03:29:57,51
453835,2015-06-24 05:42:45,38
669962,2015-02-28 21:21:14,37
528086,2015-05-30 02:39:00,46
663204,2015-04-03 03:57:29,47
961588,2015-03-25 07:18:08,50
119943,2015-04-06 20:32:10,43
686195,2015-03-02 05:09:36,54
169140,2015-06-29 06:01:24,54
780979,2015-06-06 23:05:09,47
866790,2015-04-08 15:18:28,59
154240,2015-01-15 08:43:49,50
636001,2015-05-06 04:07:54,72
922204,2015-04-08 18:38:06,45
109113,2015-04-27 11:40:34,60
30475,2015-01-04 09:32:35,34
200775,2015-08-19 07:11:20,51
154104,2015-07-19 22:59:18,61
712014,2015-07-14 11:27:59,47
388477,2015-05-25 16:39:08,49
544944,2015-08-06 20:35:34,43
452803,2015-06-29 21:53:34,42
744713,2015-03-06 20:44:43,50
688792,2015-06-05 08:40:37,45
192579,2015-01-19 08:27:31,44
488078,2015-09-16 07:56:13,48
111824,2015-01-12 00:10:58,63
669352,2015-09-02 15:48:23,54
535925,2015-09-28 07:06:40,64
760372,2015-06-28 13:30:12,47
851096,2015-06-15 17:23:49,67
378282,2015-02-04 20:05:39,50
745140,2015-06-11 06:55:18,40
639241,2015-06-13 20:49:24,47
337938,2015-02-01 16:26:52,70
603132,2015-08-03 03:00:44,57
238523,2015-07-21 04:15:33,51
515131,2015-06-03 10:48:09,35
578557,2015-09-11 13:00:57,30
263659,2015-07-05 17:44:04,67
574893,2015-09-02 17:34:18,65
756228,2015-03-07 20:09:14,70
693638,2015-06-30 12:15:19,56
759051,2015-05-05 15:35:25,55
241979,2015-07-16 13:41:04,54
754491,2015-03-07 15:15:28,48
248857,2015-06-25 16:58:01,48
321614,2015-09-14 23:40:04,50
816638,2015-09-19 13:52:19,66
100646,2015-08-01 18:49:01,48
887938,2015-09-01 20:14:24,56
551953,2015-05-07 01:49:01,65
493329,2015-02-13 21:42:28,38
754491,2015-05-15 04:00:52,56
386972,2015-08-24 17:01:13,28
322551,2015-01-30 10:25:47,42
490939,2015-06-29 12:12:33,42
177571,2015-05-10 14:20:51,46
72963,2015-08-25 09:28:59,42
576392,2015-04-02 21:28:28,39
415781,2015-02-08 09:35:42,34
81604,2015-04-11 14:27:19,74
23410,2015-05-02 20:21:19,60
113831,2015-08-25 22:36:15,48
625,2015-09-26 04:22:55,38
372190,2015-07-16 18:06:26,66
144535,2015-09-18 07:46:18,67
160818,2015-09-21 15:49:24,32
80576,2015-04-08 09:03:50,65
972525,2015-09-13 01:46:50,49
796443,2015-06-15 18:19:25,50
608441,2015-05-18 13:19:11,46
351022,2015-08-05 18:13:41,50
877605,2015-06-04 07:56:28,34
476896,2015-02-12 12:54:54,62
558455,2015-07-29 08:03:44,54
28407,2015-05-30 09:28:32,37
28407,2015-04-27 08:43:11,58
653627,2015-09-13 06:30:12,49
745140,2015-06-19 12:37:52,52
173895,2015-05-05 05:34:02,44
547261,2015-02-18 11:41:24,64
868743,2015-07-15 17:03:39,33
674360,2015-07-11 17:06:34,35
357468,2015-07-19 01:22:20,50
251691,2015-08-15 03:59:07,47
687313,2015-04-26 22:39:31,62
801730,2015-03-11 17:27:45,66
205709,2015-07-21 08:02:40,55
735650,2015-06-21 10:19:22,50
47919,2015-09-15 17:25:50,38
321859,2015-05-20 22:03:48,54
365731,2015-07-14 12:55:35,46
540671,2015-08-12 05:24:54,26
397203,2015-07-14 22:20:00,68
521684,2015-05-01 02:09:46,50
103365,2015-05-16 07:31:47,38
687406,2015-03-02 06:55:22,39
762774,2015-03-08 09:56:07,50
856932,2015-08-01 16:55:09,49
568352,2015-04-24 17:32:12,42
572713,2015-02-21 04:52:27,24
61689,2015-05-09 22:16:38,57
801730,2015-07-21 22:56:16,53
765219,2015-05-03 22:13:44,49
231065,2015-08-10 15:50:01,63
592201,2015-05-06 19:08:46,52
208254,2015-01-20 12:06:32,64
598177,2015-02-23 18:51:43,70
972391,2015-04-21 04:46:02,57
994614,2015-09-27 17:41:00,44
81828,2015-04-25 01:18:32,49
629342,2015-08-12 14:10:48,58
244970,2015-08-03 15:10:39,41
123232,2015-01-12 21:16:42,40
601652,2015-05-05 19:25:17,44
231624,2015-05-08 02:20:41,45
389752,2015-06-11 15:08:38,46
733839,2015-09-11 15:14:11,28
916365,2015-04-22 02:10:56,45
745599,2015-03-07 00:04:46,37
477045,2015-06-15 00:18:51,57
814572,2015-07-30 20:39:46,47
198784,2015-08-12 01:53:07,33
972525,2015-09-19 23:06:05,58
976216,2015-03-27 02:07:47,41
163835,2015-09-13 06:59:51,60
538296,2015-06-28 04:07:33,38
506930,2015-08-08 17:58:26,46
569959,2015-05-27 03:10:51,70
531368,2015-09-07 14:33:10,55
688540,2015-03-02 07:17:53,36
459903,2015-09-27 11:41:59,53
595841,2015-07-11 15:42:22,37
430791,2015-02-09 06:40:19,22
603616,2015-08-07 19:23:21,39
290279,2015-04-24 06:15:05,79
570102,2015-06-21 16:36:37,49
413843,2015-07-03 11:06:24,51
765315,2015-07-01 20:01:45,48
106451,2015-01-11 12:32:01,70
124465,2015-01-13 00:38:47,56
499879,2015-02-14 07:26:50,48
765936,2015-08-16 05:48:43,57
986139,2015-06-30 06:06:21,38
299878,2015-07-14 21:57:39,24
899614,2015-04-25 04:11:43,49
382736,2015-06-21 05:08:31,51
36047,2015-05-05 02:00:32,58
369220,2015-08-10 20:57:51,35
91103,2015-08-19 07:21:15,71
661779,2015-05-15 23:25:05,53
904669,2015-08-26 19:41:39,54
819899,2015-09-10 19:16:39,82
507893,2015-02-14 17:25:44,69
237714,2015-04-06 11:03:01,61
331611,2015-01-31 18:43:37,54
961757,2015-08-18 10:03:12,29
693691,2015-05-23 19:58:20,67
138383,2015-04-17 00:14:41,48
544994,2015-06-23 11:01:45,27
87973,2015-07-12 13:29:36,32
603132,2015-06-24 12:32:07,61
524391,2015-06-21 18:36:02,40
383178,2015-08-27 18:46:54,53
890354,2015-08-16 09:49:41,40
42531,2015-09-08 02:47:26,61
867220,2015-03-17 00:50:03,54
373219,2015-08-28 23:00:47,62
255556,2015-07-13 12:19:30,35
754351,2015-03-07 12:24:02,26
819916,2015-04-02 06:34:15,45
758160,2015-09-13 22:42:48,47
415781,2015-09-03 16:04:04,44
308852,2015-06-28 22:55:58,57
701572,2015-08-14 01:52:31,46
138358,2015-01-14 02:49:29,53
50172,2015-06-29 00:24:40,48
823819,2015-09-05 16:48:09,73
196596,2015-05-29 05:21:28,51
672411,2015-05-07 17:54:45,49
585384,2015-02-22 16:04:07,41
369220,2015-04-30 10:28:47,63
980132,2015-06-16 02:13:30,46
986085,2015-08-31 04:44:18,56
699097,2015-06-17 03:11:48,55
849719,2015-03-15 12:46:35,64
969780,2015-08-01 17:48:44,62
882731,2015-04-29 02:15:22,57
131503,2015-04-09 21:18:52,41
418126,2015-06-02 01:38:35,39
663286,2015-06-22 02:36:00,59
851096,2015-03-15 18:53:23,41
460515,2015-05-15 08:59:25,66
410222,2015-04-04 15:12:03,51
536520,2015-06-23 07:00:43,57
663204,2015-08-20 23:03:42,37
868497,2015-08-11 11:36:28,61
289369,2015-08-30 06:36:16,50
111939,2015-09-13 18:06:10,55
792073,2015-05-05 23:40:54,41
809659,2015-06-13 07:06:50,30
473337,2015-09-04 11:15:41,57
352596,2015-09-15 12:44:38,45
187809,2015-06-25 00:07:02,52
729716,2015-08-16 23:13:57,58
483638,2015-06-28 22:56:50,32
161529,2015-04-17 20:49:21,49
536904,2015-07-12 17:01:33,48
328353,2015-05-10 11:26:59,50
76184,2015-08-28 21:14:07,48
598177,2015-05-15 21:20:29,80
601219,2015-06-25 09:42:30,39
49502,2015-06-26 21:24:46,29
543294,2015-07-12 19:19:41,47
574893,2015-08-23 06:21:46,51
488078,2015-08-20 02:53:35,29
600095,2015-05-28 14:55:15,54
737053,2015-03-05 20:58:19,27
284445,2015-05-05 20:31:57,50
856213,2015-09-17 21:25:33,63
573432,2015-09-01 18:54:50,76
540964,2015-09-21 01:04:57,44
454920,2015-08-20 08:37:43,53
807867,2015-04-05 17:37:47,65
166534,2015-06-05 20:21:24,31
539642,2015-08-26 20:42:10,52
882733,2015-09-18 08:09:22,44
276604,2015-08-21 15:54:41,65
663526,2015-08-23 15:46:42,43
127760,2015-06-03 22:15:50,53
312839,2015-09-01 18:47:43,30
378932,2015-04-28 20:33:38,35
58679,2015-07-08 07:46:10,54
660684,2015-08-06 20:49:31,60
467251,2015-05-24 19:08:33,54
66414,2015-04-28 19:24:49,39
228678,2015-08-23 09:13:42,64
776038,2015-07-04 00:23:54,67
753222,2015-09-05 05:47:28,43
493492,2015-04-06 01:13:24,35
586382,2015-04-23 06:02:56,52
172308,2015-07-26 20:42:43,53
816638,2015-07-07 07:32:54,54
251529,2015-07-01 03:09:56,35
59531,2015-06-22 18:33:39,73
308852,2015-07-20 12:41:14,39
121909,2015-09-19 23:39:47,55
162244,2015-05-21 05:47:04,57
122363,2015-07-09 05:39:41,47
363022,2015-07-15 18:55:18,46
824140,2015-09-16 18:19:41,47
854532,2015-09-17 02:03:30,44
366588,2015-02-04 00:08:15,67
540964,2015-04-05 04:24:41,35
678413,2015-05-25 06:45:01,40
935664,2015-03-22 14:17:07,51
909605,2015-09-23 20:19:09,29
845305,2015-07-12 07:39:16,66
966936,2015-06-19 01:03:13,72
493492,2015-04-06 23:05:56,48
656250,2015-05-13 10:47:29,35
445514,2015-07-08 21:48:29,47
377338,2015-08-10 17:11:37,65
58486,2015-01-07 08:02:35,70
222487,2015-09-23 15:34:10,30
378201,2015-05-29 01:22:52,42
347144,2015-04-21 23:51:20,38
5209,2015-07-25 14:25:06,25
357468,2015-09-18 19:03:56,38
903698,2015-06-09 23:30:11,55
572992,2015-08-06 12:03:07,53
80627,2015-01-09 06:33:21,36
334165,2015-04-12 04:45:09,55
48636,2015-05-22 13:03:32,50
419359,2015-02-08 17:05:09,18
972391,2015-03-26 09:17:45,58
705088,2015-08-14 18:12:08,69
172130,2015-07-23 19:06:51,62
764542,2015-03-08 11:14:24,16
47378,2015-09-08 10:49:49,49
663204,2015-04-18 01:30:52,48
456277,2015-09-11 22:42:15,42
132767,2015-04-17 05:33:08,47
578450,2015-08-09 06:30:19,51
585295,2015-06-06 11:21:45,37
205979,2015-06-05 04:00:24,55
246091,2015-08-14 07:00:26,53
858836,2015-08-05 07:03:33,55
451422,2015-07-14 02:30:58,42
108400,2015-07-26 09:58:43,46
41668,2015-01-05 07:18:09,77
85478,2015-06-26 17:00:14,55
954210,2015-08-16 19:42:42,49
910617,2015-07-02 16:50:27,39
606079,2015-02-24 16:13:39,38
219753,2015-05-18 00:43:51,42
691896,2015-09-09 07:18:26,60
709232,2015-05-03 20:33:37,49
928672,2015-04-17 21:19:30,40
441589,2015-09-04 20:14:43,39
137642,2015-04-22 15:17:50,40
281740,2015-01-26 02:57:59,42
321859,2015-09-22 17:14:39,48
311536,2015-05-18 09:06:36,54
941433,2015-07-07 18:10:10,42
475536,2015-08-04 20:12:17,67
491279,2015-02-13 17:29:20,65
391778,2015-02-06 04:05:53,48
463552,2015-08-01 21:02:14,44
921196,2015-09-13 19:12:34,38
947038,2015-06-17 19:04:14,34
156198,2015-04-09 03:43:42,61
377565,2015-07-08 14:37:02,53
292457,2015-04-05 16:16:18,26
866093,2015-07-31 18:06:39,61
548330,2015-02-18 13:57:40,38
468409,2015-08-19 09:08:58,40
709018,2015-08-29 05:19:59,49
850133,2015-05-05 22:48:49,40
899855,2015-09-05 08:11:11,49
655666,2015-06-25 16:34:02,43
315302,2015-04-18 17:47:20,38
603891,2015-08-22 00:30:31,46
312839,2015-07-20 12:08:17,40
45939,2015-05-12 08:34:10,41
599940,2015-06-18 18:41:40,62
354817,2015-08-28 12:27:19,37
6701,2015-07-28 02:49:57,69
796443,2015-03-11 07:29:33,60
229835,2015-08-06 16:16:14,47
969155,2015-08-04 07:04:01,40
260220,2015-06-12 00:29:05,66
161529,2015-06-05 02:44:35,43
799225,2015-03-11 09:44:56,66
306868,2015-08-07 09:58:58,31
446630,2015-02-10 06:27:45,32
997387,2015-06-06 09:22:33,41
585594,2015-06-28 01:44:50,38
759939,2015-05-24 02:57:45,64
187809,2015-06-07 18:42:12,42
495248,2015-05-10 06:06:45,50
754351,2015-04-13 13:22:57,47
241979,2015-07-21 06:08:09,61
377997,2015-02-04 18:29:12,57
331611,2015-05-14 14:14:44,53
957814,2015-07-01 18:34:16,43
952875,2015-03-24 00:10:32,44
52277,2015-09-27 15:49:58,43
566616,2015-06-25 03:52:56,40
874158,2015-08-06 10:29:21,51
669352,2015-02-28 17:55:20,62
854305,2015-07-05 08:55:00,44
574893,2015-09-09 00:05:09,31
872754,2015-08-08 01:14:58,59
676424,2015-04-30 11:20:26,23
445251,2015-06-05 08:44:03,45
108717,2015-05-11 16:29:31,41
795199,2015-03-11 05:49:29,45
348380,2015-04-16 06:56:38,60
532220,2015-06-12 17:37:44,47
79733,2015-01-09 02:46:38,59
312935,2015-07-16 02:29:16,48
533745,2015-09-05 21:51:27,51
605132,2015-09-17 17:14:21,53
514259,2015-08-29 10:27:38,44
388477,2015-02-05 18:37:31,39
419180,2015-04-16 04:26:12,62
232928,2015-09-23 20:46:55,53
373595,2015-07-14 15:34:50,49
142279,2015-04-06 20:27:18,68
535871,2015-08-22 00:50:58,59
3364,2015-09-08 16:09:08,37
642346,2015-02-26 20:53:41,27
209611,2015-09-28 10:48:28,29
361177,2015-09-24 15:20:03,62
412710,2015-05-26 19:30:15,54
301382,2015-07-14 03:53:03,70
786901,2015-08-07 01:52:22,50
543294,2015-05-20 13:05:59,54
172520,2015-08-25 04:55:06,39
103201,2015-01-11 06:47:07,60
545531,2015-04-06 19:08:04,31
878462,2015-04-07 12:58:24,41
42127,2015-06-18 13:23:58,45
445514,2015-08-04 01:47:53,48
479207,2015-09-26 03:37:45,44
43017,2015-01-05 13:53:49,57
154396,2015-05-15 11:15:56,56
307542,2015-06-30 10:14:50,70
980042,2015-09-04 08:52:45,38
533194,2015-07-07 02:09:15,41
142370,2015-04-26 13:58:39,34
936708,2015-03-22 22:43:16,33
926655,2015-06-01 16:22:31,51
26226,2015-09-15 14:19:49,40
562491,2015-07-05 09:44:24,59
129370,2015-05-13 06:14:28,44
577707,2015-06-17 07:00:25,58
504453,2015-05-17 06:23:51,40
516276,2015-06-27 16:58:39,34
258431,2015-08-06 09:01:53,64
599803,2015-02-23 18:57:48,46
686195,2015-05-31 21:23:23,48
712342,2015-09-03 11:13:56,53
554494,2015-04-26 18:04:40,73
126629,2015-04-11 17:17:47,40
353903,2015-02-02 20:00:34,80
56522,2015-01-07 05:46:04,65
638722,2015-02-26 15:30:01,51
352497,2015-05-31 06:52:48,47
752504,2015-09-06 12:46:30,74
111386,2015-04-28 12:42:44,42
557376,2015-09-14 18:37:30,54
426141,2015-09-04 14:27:48,39
308852,2015-01-29 08:16:39,49
648713,2015-02-27 09:38:45,46
135478,2015-04-15 22:25:42,60
303845,2015-04-04 13:07:37,25
231030,2015-06-24 09:32:38,59
193275,2015-07-14 03:51:43,65
162244,2015-01-16 04:29:59,39
949207,2015-07-28 04:21:23,47
657858,2015-05-16 03:05:19,49
957814,2015-07-08 18:39:10,31
683849,2015-05-14 22:44:04,43
44428,2015-05-30 21:28:15,56
32264,2015-01-04 10:53:42,55
205153,2015-04-12 21:02:57,46
293027,2015-06-09 00:43:33,34
59351,2015-08-04 11:33:39,48
361727,2015-09-25 15:00:49,47
289369,2015-08-23 22:04:27,47
897792,2015-03-19 11:01:11,64
918960,2015-06-25 06:41:13,40
296829,2015-05-04 00:31:33,42
273391,2015-05-20 12:59:02,47
921463,2015-09-22 13:10:17,44
289114,2015-01-26 23:54:29,53
685668,2015-07-09 23:33:14,54
857089,2015-05-23 07:57:10,48
108717,2015-04-22 23:07:45,64
760115,2015-09-13 19:24:39,60
195841,2015-05-17 19:58:41,54
560309,2015-06-02 09:42:11,55
162244,2015-05-03 08:38:54,31
691756,2015-08-20 14:49:59,85
606204,2015-06-28 07:54:00,51
539859,2015-04-21 01:24:41,46
764870,2015-06-08 05:31:12,51
289450,2015-06-04 11:40:00,35
506310,2015-05-11 20:19:08,44
100646,2015-04-17 03:14:38,35
818997,2015-05-09 12:28:11,45
336400,2015-06-23 15:15:57,50
295999,2015-07-31 07:55:32,55
868686,2015-04-26 16:56:46,52
973300,2015-06-25 21:54:06,49
751083,2015-09-10 00:38:15,58
618660,2015-06-26 20:44:27,48
